ensgene	control_1	treated_1	control_2	treated_2
ENSG00000160446	197,0	292,0	266,0	294,0
ENSG00000160447	41,0	47,0	64,0	68,0
ENSG00000160460	157,0	100,0	387,0	76,0
ENSG00000160469	189,0	133,0	190,0	84,0
ENSG00000160471	1,0	2,0	11,0	4,0
ENSG00000160472	0,0	4,0	2,0	2,0
ENSG00000160505	0,0	0,0	0,0	0,0
ENSG00000160539	208,0	164,0	99,0	63,0
ENSG00000160551	3760,0	3484,0	3701,0	2502,0
ENSG00000160563	302,0	281,0	308,0	196,0
ENSG00000160570	280,0	209,0	314,0	150,0
ENSG00000160584	1178,0	1041,0	1452,0	672,0
ENSG00000160588	4,0	1,0	8,0	3,0
ENSG00000160593	1,0	0,0	0,0	0,0
ENSG00000160602	117,0	106,0	133,0	113,0
ENSG00000160606	56,0	46,0	61,0	30,0
ENSG00000160613	1301,0	1771,0	1980,0	2834,0
ENSG00000160633	2011,0	1916,0	2131,0	1418,0
ENSG00000160654	15,0	7,0	37,0	5,0
ENSG00000160678	47,0	64,0	57,0	59,0
ENSG00000160679	794,0	719,0	832,0	429,0
ENSG00000160683	0,0	0,0	0,0	0,0
ENSG00000160685	518,0	376,0	631,0	214,0
ENSG00000160688	280,0	332,0	298,0	215,0
ENSG00000160691	6201,0	5001,0	7779,0	3792,0
ENSG00000160695	646,0	507,0	633,0	300,0
ENSG00000160703	385,0	270,0	642,0	357,0
ENSG00000160710	5645,0	4144,0	5654,0	2928,0
ENSG00000160712	543,0	712,0	682,0	653,0
ENSG00000160714	1411,0	1263,0	1504,0	770,0
ENSG00000160716	1,0	3,0	0,0	5,0
ENSG00000160741	600,0	663,0	572,0	463,0
ENSG00000160746	1116,0	1284,0	1533,0	1032,0
ENSG00000160752	892,0	766,0	994,0	585,0
ENSG00000160753	603,0	732,0	700,0	366,0
ENSG00000160766	226,0	156,0	220,0	62,0
ENSG00000160767	532,0	600,0	605,0	370,0
ENSG00000160781	7,0	29,0	19,0	23,0
ENSG00000160783	344,0	283,0	425,0	205,0
ENSG00000160785	455,0	460,0	539,0	435,0
ENSG00000160789	13250,0	11922,0	18210,0	9479,0
ENSG00000160791	1,0	0,0	8,0	1,0
ENSG00000160796	149,0	213,0	117,0	115,0
ENSG00000160799	204,0	226,0	308,0	166,0
ENSG00000160801	77,0	80,0	73,0	42,0
ENSG00000160803	646,0	533,0	663,0	394,0
ENSG00000160808	14,0	10,0	13,0	11,0
ENSG00000160813	138,0	152,0	117,0	62,0
ENSG00000160818	226,0	347,0	383,0	247,0
ENSG00000160838	0,0	5,0	0,0	2,0
ENSG00000160856	3,0	2,0	5,0	0,0
ENSG00000160862	0,0	1,0	0,0	0,0
ENSG00000160867	429,0	315,0	527,0	116,0
ENSG00000160868	18,0	5,0	0,0	1,0
ENSG00000160870	633,0	479,0	202,0	29,0
ENSG00000160877	1211,0	997,0	1273,0	744,0
ENSG00000160882	0,0	0,0	0,0	0,0
ENSG00000160883	0,0	0,0	1,0	0,0
ENSG00000160886	11,0	8,0	23,0	12,0
ENSG00000160888	649,0	478,0	564,0	285,0
ENSG00000160908	236,0	190,0	266,0	140,0
ENSG00000160917	408,0	283,0	493,0	218,0
ENSG00000160932	1931,0	1316,0	1726,0	998,0
ENSG00000160948	1347,0	1209,0	1368,0	778,0
ENSG00000160949	179,0	194,0	237,0	131,0
ENSG00000160951	14,0	2,0	15,0	4,0
ENSG00000160953	1079,0	812,0	937,0	475,0
ENSG00000160957	104,0	116,0	80,0	69,0
ENSG00000160959	640,0	639,0	588,0	402,0
ENSG00000160961	342,0	292,0	419,0	226,0
ENSG00000160963	0,0	0,0	0,0	1,0
ENSG00000160972	434,0	388,0	467,0	191,0
ENSG00000160973	12,0	3,0	3,0	4,0
ENSG00000160991	880,0	497,0	1112,0	353,0
ENSG00000160993	204,0	150,0	220,0	98,0
ENSG00000160994	0,0	0,0	0,0	0,0
ENSG00000160999	19,0	11,0	14,0	9,0
ENSG00000161010	889,0	682,0	894,0	485,0
ENSG00000161011	26779,0	14591,0	20345,0	9107,0
ENSG00000161013	5765,0	5416,0	6138,0	4545,0
ENSG00000161016	18774,0	18239,0	17583,0	9382,0
ENSG00000161021	755,0	693,0	1130,0	567,0
ENSG00000161031	0,0	0,0	0,0	0,0
ENSG00000161036	230,0	217,0	225,0	115,0
ENSG00000161040	8,0	7,0	17,0	2,0
ENSG00000161048	160,0	97,0	260,0	120,0
ENSG00000161055	0,0	0,0	0,0	0,0
ENSG00000161057	1282,0	1161,0	1495,0	822,0
ENSG00000161082	3,0	0,0	8,0	2,0
ENSG00000161091	727,0	992,0	820,0	577,0
ENSG00000161103	31,0	13,0	17,0	22,0
ENSG00000161132	4,0	0,0	3,0	4,0
ENSG00000161133	9,0	11,0	0,0	0,0
ENSG00000161149	29,0	20,0	35,0	23,0
ENSG00000161179	83,0	106,0	106,0	67,0
ENSG00000161180	6,0	2,0	4,0	3,0
ENSG00000161202	2388,0	2164,0	3058,0	1682,0
ENSG00000161203	7966,0	8154,0	9334,0	5551,0
ENSG00000161204	711,0	639,0	961,0	494,0
ENSG00000161217	2036,0	2098,0	2885,0	1479,0
ENSG00000161243	80,0	84,0	135,0	79,0
ENSG00000161249	959,0	656,0	3228,0	1559,0
ENSG00000161265	106,0	92,0	171,0	81,0
ENSG00000161267	22,0	62,0	27,0	25,0
ENSG00000161270	0,0	1,0	1,0	2,0
ENSG00000161277	226,0	173,0	192,0	102,0
ENSG00000161281	297,0	346,0	315,0	215,0
ENSG00000161298	85,0	87,0	137,0	53,0
ENSG00000161328	18,0	20,0	0,0	0,0
ENSG00000161381	852,0	165,0	940,0	377,0
ENSG00000161395	503,0	392,0	509,0	318,0
ENSG00000161405	30,0	30,0	35,0	18,0
ENSG00000161509	3,0	5,0	3,0	0,0
ENSG00000161513	1179,0	608,0	736,0	155,0
ENSG00000161526	605,0	629,0	886,0	472,0
ENSG00000161533	882,0	798,0	1034,0	539,0
ENSG00000161542	633,0	427,0	418,0	202,0
ENSG00000161544	2026,0	1364,0	1470,0	660,0
ENSG00000161547	2132,0	1920,0	2359,0	1322,0
ENSG00000161551	190,0	223,0	219,0	119,0
ENSG00000161558	175,0	115,0	181,0	118,0
ENSG00000161594	14,0	2,0	5,0	5,0
ENSG00000161609	1,0	1,0	8,0	3,0
ENSG00000161610	0,0	0,0	0,0	0,0
ENSG00000161618	285,0	333,0	297,0	168,0
ENSG00000161634	0,0	1,0	1,0	0,0
ENSG00000161638	4976,0	4782,0	5517,0	3354,0
ENSG00000161640	1,0	4,0	4,0	4,0
ENSG00000161642	785,0	497,0	682,0	219,0
ENSG00000161643	1,0	0,0	2,0	0,0
ENSG00000161647	91,0	208,0	82,0	162,0
ENSG00000161649	0,0	1,0	0,0	0,0
ENSG00000161652	5,0	5,0	4,0	3,0
ENSG00000161653	57,0	43,0	58,0	20,0
ENSG00000161654	735,0	812,0	809,0	588,0
ENSG00000161664	95,0	73,0	115,0	42,0
ENSG00000161671	1705,0	1670,0	1884,0	975,0
ENSG00000161677	548,0	678,0	364,0	298,0
ENSG00000161681	140,0	82,0	141,0	38,0
ENSG00000161682	374,0	190,0	485,0	134,0
ENSG00000161692	113,0	121,0	136,0	90,0
ENSG00000161714	2588,0	2315,0	2299,0	1142,0
ENSG00000161791	782,0	395,0	729,0	307,0
ENSG00000161798	0,0	2,0	0,0	0,0
ENSG00000161800	394,0	535,0	393,0	232,0
ENSG00000161807	0,0	0,0	0,0	0,0
ENSG00000161813	736,0	1281,0	782,0	751,0
ENSG00000161835	282,0	181,0	207,0	114,0
ENSG00000161847	525,0	569,0	680,0	335,0
ENSG00000161849	0,0	0,0	0,0	0,0
ENSG00000161850	0,0	0,0	0,0	0,0
ENSG00000161860	4,0	3,0	8,0	8,0
ENSG00000161888	62,0	55,0	81,0	75,0
ENSG00000161896	33,0	38,0	29,0	15,0
ENSG00000161904	886,0	812,0	1015,0	724,0
ENSG00000161905	4,0	1,0	0,0	0,0
ENSG00000161911	0,0	0,0	0,0	0,0
ENSG00000161912	59,0	28,0	30,0	35,0
ENSG00000161914	53,0	53,0	68,0	33,0
ENSG00000161920	175,0	143,0	201,0	90,0
ENSG00000161921	188,0	65,0	263,0	112,0
ENSG00000161929	21,0	12,0	42,0	13,0
ENSG00000161939	17,0	5,0	12,0	0,0
ENSG00000161940	1,0	6,0	6,0	1,0
ENSG00000161944	1,0	0,0	0,0	0,0
ENSG00000161955	135,0	107,0	103,0	108,0
ENSG00000161956	695,0	776,0	825,0	528,0
ENSG00000161958	435,0	410,0	433,0	219,0
ENSG00000161960	7396,0	7556,0	7246,0	4065,0
ENSG00000161970	14461,0	14390,0	17203,0	7996,0
ENSG00000161973	3,0	2,0	3,0	0,0
ENSG00000161980	72,0	76,0	85,0	68,0
ENSG00000161981	276,0	268,0	342,0	168,0
ENSG00000161992	0,0	0,0	0,0	0,0
ENSG00000161996	435,0	412,0	370,0	210,0
ENSG00000161999	1299,0	1020,0	1150,0	680,0
ENSG00000162004	38,0	48,0	33,0	32,0
ENSG00000162006	0,0	0,0	0,0	0,0
ENSG00000162009	0,0	0,0	0,0	0,0
ENSG00000162032	591,0	654,0	553,0	470,0
ENSG00000162039	3,0	5,0	2,0	1,0
ENSG00000162040	0,0	0,0	0,0	0,0
ENSG00000162062	24,0	7,0	19,0	12,0
ENSG00000162063	91,0	65,0	83,0	58,0
ENSG00000162065	326,0	224,0	321,0	169,0
ENSG00000162066	827,0	508,0	515,0	225,0
ENSG00000162068	18,0	5,0	12,0	4,0
ENSG00000162069	2,0	1,0	3,0	1,0
ENSG00000162073	95,0	93,0	55,0	62,0
ENSG00000162076	339,0	360,0	415,0	237,0
ENSG00000162078	0,0	0,0	0,0	0,0
ENSG00000162086	247,0	210,0	360,0	207,0
ENSG00000162104	1708,0	1502,0	1985,0	1088,0
ENSG00000162105	216,0	179,0	187,0	133,0
ENSG00000162129	171,0	104,0	128,0	95,0
ENSG00000162139	197,0	94,0	362,0	89,0
ENSG00000162144	1601,0	1550,0	1861,0	850,0
ENSG00000162148	41,0	38,0	79,0	39,0
ENSG00000162174	15,0	12,0	15,0	13,0
ENSG00000162188	5,0	4,0	2,0	0,0
ENSG00000162191	1679,0	1695,0	1785,0	1026,0
ENSG00000162194	103,0	73,0	106,0	80,0
ENSG00000162222	347,0	306,0	440,0	290,0
ENSG00000162227	305,0	266,0	185,0	122,0
ENSG00000162231	1837,0	1817,0	1779,0	1185,0
ENSG00000162236	903,0	782,0	891,0	594,0
ENSG00000162241	103,0	111,0	151,0	80,0
ENSG00000162244	14533,0	14382,0	13058,0	6544,0
ENSG00000162267	1,0	9,0	0,0	15,0
ENSG00000162298	881,0	1117,0	1082,0	735,0
ENSG00000162300	536,0	433,0	625,0	273,0
ENSG00000162302	1057,0	1003,0	827,0	441,0
ENSG00000162337	570,0	531,0	852,0	633,0
ENSG00000162341	356,0	522,0	348,0	271,0
ENSG00000162344	0,0	0,0	0,0	0,0
ENSG00000162365	1,0	0,0	0,0	0,0
ENSG00000162366	0,0	0,0	5,0	3,0
ENSG00000162367	2,0	1,0	1,0	0,0
ENSG00000162368	2314,0	2434,0	2993,0	2342,0
ENSG00000162373	11,0	1,0	6,0	1,0
ENSG00000162374	0,0	0,0	0,0	0,0
ENSG00000162377	348,0	338,0	332,0	242,0
ENSG00000162378	1191,0	1035,0	1407,0	917,0
ENSG00000162383	391,0	275,0	553,0	185,0
ENSG00000162384	799,0	728,0	923,0	534,0
ENSG00000162385	217,0	239,0	254,0	176,0
ENSG00000162390	205,0	160,0	320,0	133,0
ENSG00000162391	2,0	4,0	7,0	2,0
ENSG00000162396	115,0	74,0	112,0	65,0
ENSG00000162398	0,0	0,0	0,0	0,0
ENSG00000162399	0,0	3,0	4,0	3,0
ENSG00000162402	2612,0	1799,0	2755,0	1518,0
ENSG00000162407	28821,0	13715,0	46925,0	12556,0
ENSG00000162408	328,0	322,0	388,0	280,0
ENSG00000162409	228,0	212,0	339,0	237,0
ENSG00000162413	2263,0	2311,0	1936,0	2125,0
ENSG00000162415	109,0	31,0	186,0	83,0
ENSG00000162419	257,0	207,0	330,0	135,0
ENSG00000162426	112,0	210,0	91,0	145,0
ENSG00000162430	4325,0	4001,0	3888,0	2368,0
ENSG00000162433	1585,0	1096,0	2023,0	853,0
ENSG00000162434	7777,0	6887,0	8553,0	6058,0
ENSG00000162437	266,0	189,0	369,0	214,0
ENSG00000162438	11,0	6,0	5,0	1,0
ENSG00000162441	423,0	252,0	445,0	175,0
ENSG00000162444	4,0	3,0	6,0	0,0
ENSG00000162456	0,0	0,0	0,0	0,0
ENSG00000162458	1638,0	1941,0	1861,0	1281,0
ENSG00000162460	0,0	0,0	0,0	0,0
ENSG00000162461	51,0	41,0	13,0	45,0
ENSG00000162482	9,0	6,0	9,0	2,0
ENSG00000162490	9,0	12,0	19,0	1,0
ENSG00000162493	896,0	2693,0	540,0	986,0
ENSG00000162494	0,0	0,0	0,0	2,0
ENSG00000162496	1996,0	3966,0	4046,0	5024,0
ENSG00000162510	26,0	8,0	22,0	2,0
ENSG00000162511	5,0	3,0	3,0	7,0
ENSG00000162512	4566,0	2611,0	3799,0	1494,0
ENSG00000162517	911,0	767,0	1124,0	567,0
ENSG00000162520	1397,0	1060,0	2062,0	699,0
ENSG00000162521	2160,0	1848,0	2652,0	1308,0
ENSG00000162522	889,0	738,0	927,0	560,0
ENSG00000162526	44,0	36,0	45,0	20,0
ENSG00000162542	380,0	252,0	368,0	188,0
ENSG00000162543	2,0	2,0	21,0	6,0
ENSG00000162545	4756,0	6402,0	6107,0	6654,0
ENSG00000162551	576,0	689,0	1464,0	736,0
ENSG00000162552	2,0	1,0	12,0	2,0
ENSG00000162571	0,0	2,0	1,0	1,0
ENSG00000162572	155,0	112,0	124,0	55,0
ENSG00000162576	11299,0	11058,0	12735,0	8098,0
ENSG00000162585	824,0	858,0	899,0	473,0
ENSG00000162591	416,0	309,0	915,0	473,0
ENSG00000162592	1,0	0,0	3,0	0,0
ENSG00000162594	1,0	1,0	0,0	0,0
ENSG00000162595	77,0	36,0	47,0	12,0
ENSG00000162598	2,0	3,0	4,0	14,0
ENSG00000162599	678,0	590,0	629,0	273,0
ENSG00000162600	227,0	247,0	288,0	177,0
ENSG00000162601	912,0	879,0	1103,0	722,0
ENSG00000162604	612,0	772,0	904,0	808,0
ENSG00000162607	627,0	498,0	584,0	414,0
ENSG00000162613	1449,0	1250,0	1435,0	929,0
ENSG00000162614	2003,0	7810,0	2992,0	6911,0
ENSG00000162616	671,0	1621,0	1054,0	1491,0
ENSG00000162618	167,0	105,0	185,0	71,0
ENSG00000162620	5,0	9,0	1,0	3,0
ENSG00000162621	0,0	0,0	0,0	0,0
ENSG00000162623	495,0	444,0	644,0	373,0
ENSG00000162624	0,0	1,0	0,0	0,0
ENSG00000162627	762,0	601,0	892,0	497,0
ENSG00000162630	5,0	17,0	26,0	73,0
ENSG00000162631	18,0	9,0	14,0	4,0
ENSG00000162636	919,0	518,0	821,0	358,0
ENSG00000162639	43,0	29,0	45,0	32,0
ENSG00000162641	11,0	22,0	13,0	5,0
ENSG00000162642	289,0	229,0	378,0	199,0
ENSG00000162643	148,0	49,0	104,0	16,0
ENSG00000162645	1152,0	1119,0	1821,0	946,0
ENSG00000162650	97,0	118,0	134,0	79,0
ENSG00000162654	90,0	41,0	100,0	46,0
ENSG00000162664	1174,0	691,0	1223,0	492,0
ENSG00000162669	5,0	5,0	25,0	0,0
ENSG00000162670	0,0	0,0	0,0	0,0
ENSG00000162676	2,0	6,0	6,0	1,0
ENSG00000162685	0,0	0,0	0,0	0,0
ENSG00000162687	94,0	95,0	120,0	116,0
ENSG00000162688	879,0	758,0	906,0	853,0
ENSG00000162692	917,0	68,0	1185,0	60,0
ENSG00000162694	1115,0	760,0	1223,0	493,0
ENSG00000162695	801,0	699,0	951,0	674,0
ENSG00000162699	0,0	0,0	0,0	0,0
ENSG00000162702	631,0	476,0	851,0	349,0
ENSG00000162704	2022,0	2927,0	2032,0	2414,0
ENSG00000162706	10,0	3,0	1,0	0,0
ENSG00000162711	7,0	2,0	7,0	7,0
ENSG00000162714	895,0	571,0	769,0	420,0
ENSG00000162722	92,0	69,0	39,0	28,0
ENSG00000162723	0,0	0,0	2,0	0,0
ENSG00000162727	0,0	0,0	0,0	0,0
ENSG00000162728	0,0	0,0	4,0	0,0
ENSG00000162729	331,0	333,0	552,0	340,0
ENSG00000162733	19328,0	14847,0	21682,0	13433,0
ENSG00000162734	8245,0	7210,0	16184,0	7390,0
ENSG00000162735	1784,0	1558,0	1990,0	1267,0
ENSG00000162736	3798,0	3355,0	5982,0	3843,0
ENSG00000162738	47,0	5,0	6,0	1,0
ENSG00000162739	2,0	5,0	4,0	1,0
ENSG00000162745	149,0	60,0	284,0	91,0
ENSG00000162746	19,0	11,0	18,0	4,0
ENSG00000162747	0,0	0,0	0,0	0,0
ENSG00000162753	0,0	2,0	0,0	0,0
ENSG00000162755	8,0	13,0	22,0	4,0
ENSG00000162757	55,0	28,0	57,0	30,0
ENSG00000162761	0,0	0,0	0,0	0,0
ENSG00000162763	0,0	0,0	0,0	0,0
ENSG00000162769	50,0	84,0	167,0	49,0
ENSG00000162771	0,0	0,0	0,0	0,0
ENSG00000162772	107,0	224,0	259,0	572,0
ENSG00000162775	163,0	166,0	168,0	123,0
ENSG00000162777	274,0	151,0	289,0	91,0
ENSG00000162779	1,0	8,0	1,0	1,0
ENSG00000162782	0,0	0,0	0,0	0,0
ENSG00000162783	929,0	869,0	790,0	431,0
ENSG00000162804	3714,0	2268,0	4831,0	2322,0
ENSG00000162813	306,0	322,0	498,0	251,0
ENSG00000162814	38,0	21,0	38,0	6,0
ENSG00000162817	60,0	206,0	110,0	75,0
ENSG00000162819	1014,0	620,0	1220,0	780,0
ENSG00000162825	471,0	512,0	589,0	283,0
ENSG00000162836	249,0	133,0	128,0	85,0
ENSG00000162840	0,0	0,0	0,0	0,0
ENSG00000162843	0,0	1,0	3,0	2,0
ENSG00000162849	264,0	103,0	188,0	26,0
ENSG00000162851	162,0	163,0	183,0	154,0
ENSG00000162852	498,0	490,0	853,0	571,0
ENSG00000162869	464,0	454,0	655,0	526,0
ENSG00000162873	0,0	0,0	0,0	0,0
ENSG00000162877	1,0	3,0	5,0	1,0
ENSG00000162878	578,0	2194,0	1514,0	1915,0
ENSG00000162881	9,0	6,0	10,0	0,0
ENSG00000162882	70,0	40,0	51,0	11,0
ENSG00000162885	156,0	122,0	243,0	107,0
ENSG00000162889	2465,0	2570,0	2404,0	1855,0
ENSG00000162891	0,0	1,0	0,0	0,0
ENSG00000162892	0,0	3,0	1,0	3,0
ENSG00000162894	5,0	1,0	11,0	26,0
ENSG00000162896	6,0	8,0	5,0	5,0
ENSG00000162897	0,0	0,0	0,0	0,0
ENSG00000162909	13543,0	12025,0	12748,0	8155,0
ENSG00000162910	243,0	240,0	337,0	149,0
ENSG00000162913	18,0	18,0	4,0	4,0
ENSG00000162923	3227,0	3261,0	4319,0	2675,0
ENSG00000162924	306,0	267,0	457,0	189,0
ENSG00000162927	138,0	87,0	163,0	79,0
ENSG00000162928	331,0	301,0	364,0	314,0
ENSG00000162929	191,0	125,0	291,0	123,0
ENSG00000162931	48,0	32,0	42,0	15,0
ENSG00000162944	388,0	177,0	387,0	157,0
ENSG00000162946	134,0	93,0	147,0	61,0
ENSG00000162949	0,0	0,0	0,0	1,0
ENSG00000162951	0,0	0,0	0,0	0,0
ENSG00000162959	530,0	399,0	602,0	287,0
ENSG00000162961	328,0	398,0	419,0	359,0
ENSG00000162971	203,0	139,0	245,0	107,0
ENSG00000162972	154,0	177,0	195,0	106,0
ENSG00000162975	8,0	3,0	5,0	0,0
ENSG00000162976	604,0	682,0	549,0	467,0
ENSG00000162980	648,0	436,0	636,0	373,0
ENSG00000162981	6,0	10,0	12,0	16,0
ENSG00000162989	4,0	2,0	6,0	4,0
ENSG00000162992	0,0	0,0	3,0	0,0
ENSG00000162994	125,0	46,0	58,0	66,0
ENSG00000162997	9,0	16,0	18,0	13,0
ENSG00000162998	37,0	47,0	67,0	165,0
ENSG00000162999	79,0	63,0	94,0	55,0
ENSG00000163001	703,0	531,0	903,0	457,0
ENSG00000163002	74,0	71,0	82,0	43,0
ENSG00000163006	36,0	16,0	27,0	30,0
ENSG00000163012	2,0	3,0	5,0	5,0
ENSG00000163013	231,0	167,0	168,0	121,0
ENSG00000163016	1,0	0,0	2,0	0,0
ENSG00000163017	262,0	824,0	555,0	854,0
ENSG00000163026	241,0	237,0	274,0	146,0
ENSG00000163029	735,0	773,0	837,0	502,0
ENSG00000163032	2,0	0,0	2,0	2,0
ENSG00000163040	172,0	115,0	207,0	86,0
ENSG00000163041	3004,0	2425,0	3453,0	1907,0
ENSG00000163046	1,0	6,0	2,0	3,0
ENSG00000163050	583,0	414,0	638,0	326,0
ENSG00000163053	59,0	47,0	55,0	24,0
ENSG00000163060	27,0	22,0	6,0	4,0
ENSG00000163064	2,0	1,0	1,0	0,0
ENSG00000163069	2484,0	2897,0	3063,0	2527,0
ENSG00000163071	1043,0	821,0	1300,0	375,0
ENSG00000163072	10,0	20,0	11,0	10,0
ENSG00000163075	15,0	11,0	27,0	8,0
ENSG00000163081	0,0	0,0	0,0	0,0
ENSG00000163082	2,0	3,0	5,0	6,0
ENSG00000163083	29,0	296,0	63,0	316,0
ENSG00000163092	2,0	2,0	2,0	0,0
ENSG00000163093	328,0	242,0	358,0	157,0
ENSG00000163098	0,0	0,0	0,0	0,0
ENSG00000163104	814,0	706,0	848,0	541,0
ENSG00000163106	1,0	0,0	0,0	0,0
ENSG00000163110	596,0	1383,0	800,0	1179,0
ENSG00000163114	0,0	0,0	0,0	0,0
ENSG00000163116	2,0	2,0	6,0	0,0
ENSG00000163121	0,0	0,0	0,0	0,0
ENSG00000163125	1101,0	805,0	1359,0	707,0
ENSG00000163126	26,0	29,0	30,0	8,0
ENSG00000163131	68,0	23,0	116,0	50,0
ENSG00000163132	25,0	28,0	106,0	51,0
ENSG00000163138	182,0	163,0	217,0	143,0
ENSG00000163141	2,0	6,0	9,0	6,0
ENSG00000163145	145,0	96,0	242,0	219,0
ENSG00000163154	1,0	2,0	2,0	0,0
ENSG00000163155	106,0	94,0	137,0	72,0
ENSG00000163156	264,0	251,0	336,0	210,0
ENSG00000163157	8,0	4,0	3,0	4,0
ENSG00000163159	512,0	436,0	598,0	297,0
ENSG00000163161	897,0	726,0	1194,0	595,0
ENSG00000163162	710,0	657,0	729,0	513,0
ENSG00000163166	936,0	863,0	1168,0	622,0
ENSG00000163170	137,0	121,0	170,0	97,0
ENSG00000163171	608,0	1347,0	1511,0	1884,0
ENSG00000163191	3482,0	3590,0	5041,0	3148,0
ENSG00000163202	0,0	0,0	0,0	0,0
ENSG00000163206	1,0	0,0	1,0	0,0
ENSG00000163207	0,0	0,0	0,0	0,0
ENSG00000163209	0,0	0,0	0,0	0,0
ENSG00000163214	576,0	355,0	676,0	355,0
ENSG00000163216	0,0	0,0	0,0	0,0
ENSG00000163217	0,0	0,0	0,0	0,0
ENSG00000163218	0,0	0,0	0,0	0,0
ENSG00000163219	23,0	18,0	35,0	8,0
ENSG00000163220	0,0	0,0	0,0	0,0
ENSG00000163221	0,0	0,0	0,0	0,0
ENSG00000163235	0,0	0,0	1,0	0,0
ENSG00000163239	0,0	1,0	0,0	0,0
ENSG00000163249	438,0	382,0	553,0	477,0
ENSG00000163251	24,0	69,0	21,0	88,0
ENSG00000163254	0,0	0,0	0,0	0,0
ENSG00000163257	645,0	508,0	694,0	408,0
ENSG00000163263	0,0	0,0	0,0	0,0
ENSG00000163273	3,0	0,0	0,0	0,0
ENSG00000163281	492,0	603,0	713,0	517,0
ENSG00000163283	0,0	4,0	0,0	0,0
ENSG00000163285	0,0	0,0	0,0	0,0
ENSG00000163286	0,0	0,0	0,0	0,0
ENSG00000163288	0,0	0,0	0,0	0,0
ENSG00000163291	257,0	291,0	450,0	280,0
ENSG00000163293	4,0	32,0	22,0	3,0
ENSG00000163295	0,0	0,0	0,0	0,0
ENSG00000163297	4331,0	5196,0	6150,0	4772,0
ENSG00000163312	190,0	169,0	326,0	145,0
ENSG00000163319	316,0	229,0	341,0	189,0
ENSG00000163320	2104,0	2207,0	2273,0	1639,0
ENSG00000163322	477,0	410,0	548,0	322,0
ENSG00000163328	268,0	130,0	414,0	147,0
ENSG00000163331	1,0	2,0	1,0	0,0
ENSG00000163344	359,0	317,0	384,0	224,0
ENSG00000163346	2810,0	2373,0	3591,0	2077,0
ENSG00000163347	3,0	0,0	5,0	1,0
ENSG00000163348	740,0	658,0	748,0	382,0
ENSG00000163349	1286,0	1108,0	1545,0	1020,0
ENSG00000163352	0,0	2,0	2,0	1,0
ENSG00000163354	12,0	10,0	13,0	10,0
ENSG00000163357	3,0	8,0	2,0	2,0
ENSG00000163359	111444,0	79661,0	97176,0	44624,0
ENSG00000163362	6,0	3,0	3,0	2,0
ENSG00000163374	1030,0	898,0	1216,0	653,0
ENSG00000163376	12,0	6,0	16,0	12,0
ENSG00000163377	0,0	1,0	0,0	0,0
ENSG00000163378	889,0	1659,0	1151,0	1928,0
ENSG00000163380	9,0	8,0	3,0	7,0
ENSG00000163382	484,0	487,0	488,0	352,0
ENSG00000163389	246,0	254,0	268,0	202,0
ENSG00000163393	143,0	105,0	178,0	112,0
ENSG00000163394	851,0	210,0	2383,0	298,0
ENSG00000163395	2,0	0,0	1,0	0,0
ENSG00000163399	5449,0	6964,0	6648,0	5165,0
ENSG00000163406	32,0	9,0	19,0	18,0
ENSG00000163412	361,0	313,0	411,0	223,0
ENSG00000163421	0,0	0,0	0,0	0,0
ENSG00000163424	0,0	0,0	0,0	0,0
ENSG00000163428	1047,0	989,0	932,0	765,0
ENSG00000163430	43448,0	78350,0	72328,0	53183,0
ENSG00000163431	2949,0	6197,0	6740,0	8831,0
ENSG00000163435	4,0	2,0	6,0	3,0
ENSG00000163440	0,0	0,0	0,0	0,0
ENSG00000163444	1056,0	916,0	1084,0	735,0
ENSG00000163449	16,0	11,0	21,0	11,0
ENSG00000163453	728,0	634,0	2279,0	1197,0
ENSG00000163462	150,0	151,0	189,0	74,0
ENSG00000163463	665,0	610,0	901,0	533,0
ENSG00000163464	0,0	0,0	0,0	0,0
ENSG00000163466	4548,0	4167,0	5345,0	3301,0
ENSG00000163467	3,0	3,0	6,0	3,0
ENSG00000163468	3102,0	3104,0	3280,0	1923,0
ENSG00000163472	152,0	130,0	251,0	105,0
ENSG00000163479	3339,0	2712,0	3570,0	1812,0
ENSG00000163481	280,0	254,0	402,0	227,0
ENSG00000163482	795,0	638,0	1124,0	407,0
ENSG00000163485	46,0	8,0	100,0	21,0
ENSG00000163491	212,0	42,0	251,0	53,0
ENSG00000163492	3,0	6,0	29,0	4,0
ENSG00000163497	0,0	0,0	0,0	0,0
ENSG00000163499	0,0	1,0	0,0	0,0
ENSG00000163501	0,0	0,0	0,0	1,0
ENSG00000163507	134,0	108,0	154,0	69,0
ENSG00000163508	0,0	1,0	1,0	0,0
ENSG00000163510	528,0	398,0	624,0	309,0
ENSG00000163512	1808,0	1494,0	2391,0	1467,0
ENSG00000163513	5746,0	14416,0	8256,0	14671,0
ENSG00000163515	0,0	0,0	0,0	0,0
ENSG00000163516	632,0	692,0	603,0	413,0
ENSG00000163517	331,0	234,0	422,0	214,0
ENSG00000163518	0,0	0,0	0,0	0,0
ENSG00000163519	0,0	0,0	0,0	0,0
ENSG00000163520	22194,0	16438,0	26880,0	13159,0
ENSG00000163521	254,0	140,0	333,0	155,0
ENSG00000163527	3176,0	3038,0	4730,0	2995,0
ENSG00000163528	98,0	84,0	139,0	72,0
ENSG00000163530	0,0	0,0	0,0	0,0
